date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:50:43	21414/21414	---M--	200	added ('OK')	image/jpeg	etag:%2253a6-5c02515f61c88%22	https://shreethemes.in/bootgen/layouts/images/client/01.jpg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/client/01.jpg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:44	24999/24999	---M--	200	added ('OK')	image/jpeg	etag:%2261a7-5c02515f61c88%22	https://shreethemes.in/bootgen/layouts/images/client/02.jpg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/client/02.jpg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:45	26994/26994	---M--	200	added ('OK')	image/jpeg	etag:%226972-5c02515f61c88%22	https://shreethemes.in/bootgen/layouts/images/client/03.jpg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/client/03.jpg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:47	110594/110594	---M--	200	added ('OK')	image/jpeg	etag:%221b002-5c02515f4381f%22	https://shreethemes.in/bootgen/layouts/images/business/blog01.jpg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/business/blog01.jpg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:47	78826/78826	---M--	200	added ('OK')	image/jpeg	etag:%22133ea-5c02515f4381f%22	https://shreethemes.in/bootgen/layouts/images/business/blog02.jpg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/business/blog02.jpg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:48	114185/114185	---M--	200	added ('OK')	image/jpeg	etag:%221be09-5c02515f447bf%22	https://shreethemes.in/bootgen/layouts/images/business/blog03.jpg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/business/blog03.jpg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:49	3509/3509	---M--	200	added ('OK')	image/svg+xml	etag:%22db5-5c02515f61c88%22	https://shreethemes.in/bootgen/layouts/images/client/amazon.svg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/client/amazon.svg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:50	2117/2117	---M--	200	added ('OK')	image/svg+xml	etag:%22845-5c02515f61c88%22	https://shreethemes.in/bootgen/layouts/images/client/google.svg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/client/google.svg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:51	2048/2048	---M--	200	added ('OK')	image/svg+xml	etag:%22800-5c02515f61c88%22	https://shreethemes.in/bootgen/layouts/images/client/lenovo.svg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/client/lenovo.svg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:52	3702/3702	---M--	200	added ('OK')	image/svg+xml	etag:%22e76-5c02515f61c88%22	https://shreethemes.in/bootgen/layouts/images/client/paypal.svg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/client/paypal.svg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:53	3246/3246	---M--	200	added ('OK')	image/svg+xml	etag:%22cae-5c02515f61c88%22	https://shreethemes.in/bootgen/layouts/images/client/shopify.svg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/client/shopify.svg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:54	3766/3766	---M--	200	added ('OK')	image/svg+xml	etag:%22eb6-5c02515f62c29%22	https://shreethemes.in/bootgen/layouts/images/client/spotify.svg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/client/spotify.svg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:55	80599/80599	---M-Z	200	added ('OK')	application/javascript	etag:%2213ad7-5f5ff09d3799a-gzip%22	https://shreethemes.in/bootgen/layouts/js/bootstrap.bundle.min.js	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/js/bootstrap.bundle.min.js	(from https://shreethemes.in/bootgen/layouts/index-business.html)
