date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:41:00	56999/56999	---M--	200	added ('OK')	image/jpeg	etag:%22dea7-601fc5a3-161685;;;%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/slider-img/service-slider2.jpg	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/slider-img/service-slider2.jpg	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:41:01	35607/35607	---M--	200	added ('OK')	image/jpeg	etag:%228b17-601fc5a4-161686;;;%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/slider-img/service-slider3.jpg	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/slider-img/service-slider3.jpg	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:41:02	28603/28603	---M--	200	added ('OK')	image/jpeg	etag:%226fbb-601fc5a1-161683;;;%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/slider-img/client1.jpg	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/slider-img/client1.jpg	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:41:03	45318/45318	---M--	200	added ('OK')	image/jpeg	etag:%22b106-601fc571-161635;;;%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/blog/blog1.jpg	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/blog/blog1.jpg	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:41:04	53412/53412	---M--	200	added ('OK')	image/jpeg	etag:%22d0a4-601fc576-161647;;;%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/blog/blog2.jpg	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/blog/blog2.jpg	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:41:05	18437/18437	---M--	200	added ('OK')	image/jpeg	etag:%224805-601fc575-161648;;;%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/blog/blog3.jpg	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/blog/blog3.jpg	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:41:06	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264941465-4d7%22	https://demo.voidcoders.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	/home/bibek/montessori/cleaning/demo.voidcoders.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:41:07	88144/88144	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215850-601fc526-161692;gz%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/js/jquery-3.4.1.min.js	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/js/jquery-3.4.1.min.js	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:41:08	55775/55775	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d9df-601fc525-161691;gz%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/js/bootstrap.min.js	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/js/bootstrap.min.js	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:41:09	13799/13799	---M-Z	200	added ('OK')	application/x-javascript	etag:%2235e7-601fc525-161690;gz%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/js/aos.js	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/js/aos.js	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:41:11	520714/520714	---M-Z	200	added ('OK')	application/x-javascript	etag:%227f20a-601fc527-161693;gz%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/js/jquery-ui.js	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/js/jquery-ui.js	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:41:12	45520/45520	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b1d0-601fc52b-161697;gz%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/js/jquery.smartmenus.js	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/js/jquery.smartmenus.js	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:41:12	44342/44342	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ad36-601fc52c-161699;gz%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/js/owl.carousel.min.js	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/js/owl.carousel.min.js	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:41:14	68253/68253	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210a9d-601fc529-161695;gz%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/js/jquery.fancybox.min.js	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/js/jquery.fancybox.min.js	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
